2020-04-16 20:23:27.748 INFO  org.springframework.context.annotation.AnnotationConfigApplicationContext Line:590 - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@5a411614: startup date [Thu Apr 16 20:23:27 CST 2020]; root of context hierarchy
2020-04-16 20:23:32.203 INFO  org.apache.catalina.core.AprLifecycleListener Line:180 - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [E:\jdk\jdk-1.8\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;D:\Oracle10G\install\mainFiles\bin;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;"E:\jdk\jdk-1.8\bin;E:\jdk\jdk-1.8\jre\bin";E:\Git\install\Git\cmd;C:\Program Files\TortoiseGit\bin;D:\MySQL\Install\bin;D:\mongodb\install\bin;D:\nodeJs\install\;D:\nodeJs\install;D:\nodeJs\install\npm_modules;D:\RabbitMQ\Erlang\install\erl9.3\bin;D:\ffmpeg\bin;C:\Users\zhouyou\AppData\Local\Microsoft\WindowsApps;C:\Users\zhouyou\AppData\Local\BypassRuntm;D:\IDEA2019\install\IntelliJ IDEA 2019.3.1\bin;;C:\Users\zhouyou\AppData\Roaming\npm;.]
2020-04-16 20:23:32.382 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Line:180 - Initializing Spring embedded WebApplicationContext
2020-04-16 20:23:32.382 INFO  org.springframework.web.context.ContextLoader Line:285 - Root WebApplicationContext: initialization completed in 3473 ms
2020-04-16 20:23:32.644 INFO  com.netflix.config.sources.URLConfigurationSource Line:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-16 20:23:32.653 INFO  com.netflix.config.DynamicPropertyFactory Line:281 - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@479842d2
2020-04-16 20:23:32.863 INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration Line:86  - 

Using generated security password: c96eec3a-a1da-480f-8f7e-fe7f03c9f47b

2020-04-16 20:23:33.043 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean Line:361 - Building JPA container EntityManagerFactory for persistence unit 'default'
2020-04-16 20:23:33.089 INFO  org.hibernate.jpa.internal.util.LogHelper Line:31  - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2020-04-16 20:23:33.164 INFO  org.hibernate.Version Line:45  - HHH000412: Hibernate Core {5.2.17.Final}
2020-04-16 20:23:33.167 INFO  org.hibernate.cfg.Environment Line:213 - HHH000206: hibernate.properties not found
2020-04-16 20:23:33.211 INFO  org.hibernate.annotations.common.Version Line:66  - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2020-04-16 20:23:33.308 INFO  com.zaxxer.hikari.HikariDataSource Line:110 - HikariPool-1 - Starting...
2020-04-16 20:23:33.464 INFO  log4jdbc.log4j2 Line:365 - 1. Connection opened. {executed in 136ms} 
2020-04-16 20:23:33.465 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.new Connection returned 
2020-04-16 20:23:33.466 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getNetworkTimeout() returned 0
2020-04-16 20:23:33.467 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.467 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.467 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.isValid(1) returned true
2020-04-16 20:23:33.468 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getTransactionIsolation() returned 4
2020-04-16 20:23:33.473 INFO  com.zaxxer.hikari.HikariDataSource Line:123 - HikariPool-1 - Start completed.
2020-04-16 20:23:33.475 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getMetaData() returned com.mysql.jdbc.JDBC4DatabaseMetaData@28a43ff4
2020-04-16 20:23:33.476 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getMetaData() returned com.mysql.jdbc.JDBC4DatabaseMetaData@7b6b3d7d
2020-04-16 20:23:33.489 INFO  org.hibernate.dialect.Dialect Line:157 - HHH000400: Using dialect: org.hibernate.dialect.MySQL55Dialect
2020-04-16 20:23:33.531 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:33.579 INFO  log4jdbc.log4j2 Line:365 - 2. Connection opened. {executed in 4ms} 
2020-04-16 20:23:33.579 INFO  log4jdbc.log4j2 Line:197 - 2. Connection.new Connection returned 
2020-04-16 20:23:33.579 INFO  log4jdbc.log4j2 Line:197 - 2. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.580 INFO  log4jdbc.log4j2 Line:197 - 2. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.583 INFO  log4jdbc.log4j2 Line:365 - 3. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.583 INFO  log4jdbc.log4j2 Line:197 - 3. Connection.new Connection returned 
2020-04-16 20:23:33.583 INFO  log4jdbc.log4j2 Line:197 - 3. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.584 INFO  log4jdbc.log4j2 Line:197 - 3. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.587 INFO  log4jdbc.log4j2 Line:365 - 4. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.587 INFO  log4jdbc.log4j2 Line:197 - 4. Connection.new Connection returned 
2020-04-16 20:23:33.587 INFO  log4jdbc.log4j2 Line:197 - 4. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.588 INFO  log4jdbc.log4j2 Line:197 - 4. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.591 INFO  log4jdbc.log4j2 Line:365 - 5. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.591 INFO  log4jdbc.log4j2 Line:197 - 5. Connection.new Connection returned 
2020-04-16 20:23:33.591 INFO  log4jdbc.log4j2 Line:197 - 5. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.591 INFO  log4jdbc.log4j2 Line:197 - 5. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.594 INFO  log4jdbc.log4j2 Line:365 - 6. Connection opened. {executed in 2ms} 
2020-04-16 20:23:33.594 INFO  log4jdbc.log4j2 Line:197 - 6. Connection.new Connection returned 
2020-04-16 20:23:33.594 INFO  log4jdbc.log4j2 Line:197 - 6. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.595 INFO  log4jdbc.log4j2 Line:197 - 6. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.598 INFO  log4jdbc.log4j2 Line:365 - 7. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.598 INFO  log4jdbc.log4j2 Line:197 - 7. Connection.new Connection returned 
2020-04-16 20:23:33.599 INFO  log4jdbc.log4j2 Line:197 - 7. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.599 INFO  log4jdbc.log4j2 Line:197 - 7. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.602 INFO  log4jdbc.log4j2 Line:365 - 8. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.603 INFO  log4jdbc.log4j2 Line:197 - 8. Connection.new Connection returned 
2020-04-16 20:23:33.603 INFO  log4jdbc.log4j2 Line:197 - 8. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.603 INFO  log4jdbc.log4j2 Line:197 - 8. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.606 INFO  log4jdbc.log4j2 Line:365 - 9. Connection opened. {executed in 3ms} 
2020-04-16 20:23:33.606 INFO  log4jdbc.log4j2 Line:197 - 9. Connection.new Connection returned 
2020-04-16 20:23:33.606 INFO  log4jdbc.log4j2 Line:197 - 9. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.606 INFO  log4jdbc.log4j2 Line:197 - 9. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.609 INFO  log4jdbc.log4j2 Line:365 - 10. Connection opened. {executed in 2ms} 
2020-04-16 20:23:33.609 INFO  log4jdbc.log4j2 Line:197 - 10. Connection.new Connection returned 
2020-04-16 20:23:33.610 INFO  log4jdbc.log4j2 Line:197 - 10. Connection.setReadOnly(false) returned 
2020-04-16 20:23:33.610 INFO  log4jdbc.log4j2 Line:197 - 10. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:33.976 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean Line:415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-04-16 20:23:34.125 INFO  org.activiti.spring.boot.ProcessDefinitionResourceFinder Line:52  - No process definitions were found for auto-deployment in the location `classpath:**/processes/`
2020-04-16 20:23:34.731 INFO  com.zaxxer.hikari.HikariDataSource Line:110 - HikariPool-2 - Starting...
2020-04-16 20:23:34.735 INFO  com.zaxxer.hikari.HikariDataSource Line:123 - HikariPool-2 - Start completed.
2020-04-16 20:23:35.503 INFO  org.activiti.engine.compatibility.DefaultActiviti5CompatibilityHandlerFactory Line:38  - Activiti 5 compatibility handler implementation not found or error during instantiation : org.activiti.compatibility.DefaultActiviti5CompatibilityHandler. Activiti 5 backwards compatibility disabled.
2020-04-16 20:23:35.538 INFO  org.activiti.engine.impl.ProcessEngineImpl Line:74  - ProcessEngine default created
2020-04-16 20:23:35.833 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.isValid(5) returned true
2020-04-16 20:23:35.834 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:35.834 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:35.838 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:35.838 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:35.839 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:35.839 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:38.879 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'characterEncodingFilter' to: [/*]
2020-04-16 20:23:38.879 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'webMvcMetricsFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'requestContextFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'httpTraceFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.FilterRegistrationBean Line:245 - Mapping filter: 'shiroFilter' to: [/*]
2020-04-16 20:23:38.880 INFO  org.springframework.boot.web.servlet.ServletRegistrationBean Line:187 - Servlet dispatcherServlet mapped to [/]
2020-04-16 20:23:38.943 INFO  org.springframework.context.annotation.AnnotationConfigApplicationContext Line:590 - Refreshing FeignContext-ihrm-system: startup date [Thu Apr 16 20:23:38 CST 2020]; parent: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3d7cc3cb
2020-04-16 20:23:38.963 INFO  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor Line:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2020-04-16 20:23:40.251 INFO  com.netflix.config.sources.URLConfigurationSource Line:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-04-16 20:23:40.372 INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:373 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-16 20:23:40.525 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter Line:588 - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3d7cc3cb: startup date [Thu Apr 16 20:23:28 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@5a411614
2020-04-16 20:23:40.628 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/user/process/suspend/{processKey}],methods=[GET]}" onto public com.ihrm.common.entity.Result com.ihrm.audit.controller.ProcessController.suspendProcess(java.lang.String)
2020-04-16 20:23:40.629 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/user/process/instance/{page}/{size}],methods=[PUT]}" onto public com.ihrm.common.entity.Result com.ihrm.audit.controller.ProcessController.instanceList(com.ihrm.audit.entity.ProcInstance,int,int)
2020-04-16 20:23:40.630 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/user/process/deploy],methods=[POST]}" onto public com.ihrm.common.entity.Result com.ihrm.audit.controller.ProcessController.deployProcess(org.springframework.web.multipart.MultipartFile) throws java.lang.Exception
2020-04-16 20:23:40.630 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/user/process/definition],methods=[GET]}" onto public com.ihrm.common.entity.Result com.ihrm.audit.controller.ProcessController.definitionList()
2020-04-16 20:23:40.630 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/user/process/instance/{id}],methods=[GET]}" onto public com.ihrm.common.entity.Result com.ihrm.audit.controller.ProcessController.instanceDetail(java.lang.String) throws java.io.IOException
2020-04-16 20:23:40.631 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/autherror]}" onto public com.ihrm.common.entity.Result com.ihrm.common.controller.ErrorController.autherror(int)
2020-04-16 20:23:40.634 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2020-04-16 20:23:40.635 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping Line:549 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-04-16 20:23:40.702 INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:373 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-16 20:23:40.703 INFO  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping Line:373 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-16 20:23:40.733 INFO  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver Line:288 - Detected @ExceptionHandler methods in baseExceptionHandler
2020-04-16 20:23:40.943 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.isValid(5) returned true
2020-04-16 20:23:40.943 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:40.944 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:40.944 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:40.944 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:40.944 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:40.945 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:40.948 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:40.949 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:40.949 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:40.949 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:40.949 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:40.950 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:40.953 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:40.954 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:40.954 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:40.955 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:40.955 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:40.955 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.029 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:41.029 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:41.030 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:41.030 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:41.030 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.031 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.041 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:41.042 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:41.042 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:41.043 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:41.043 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.043 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.047 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:41.047 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:41.048 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:41.048 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:41.048 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.048 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.052 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:41.052 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:41.053 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:41.053 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:41.053 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.053 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.057 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
2020-04-16 20:23:41.058 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(false) returned 
2020-04-16 20:23:41.058 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.commit() returned 
2020-04-16 20:23:41.058 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.setAutoCommit(true) returned 
2020-04-16 20:23:41.058 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.058 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.clearWarnings() returned 
2020-04-16 20:23:41.062 INFO  log4jdbc.log4j2 Line:197 - 1. Connection.getAutoCommit() returned true
